"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,20.637550,8.471167,"ns/op",10000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,24.272411,2.873539,"ns/op",20000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,25.072847,1.771250,"ns/op",30000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,26.277467,5.100863,"ns/op",40000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,25.120152,2.117071,"ns/op",50000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,27.979765,6.518428,"ns/op",70000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,29.486351,5.196183,"ns/op",80000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,30.244172,3.251933,"ns/op",90000
"customlist.CustomListPerformanceTest.customDefaultConstructor","avgt",1,5,31.127521,10.856520,"ns/op",100000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,12208.430840,673.554826,"ns/op",10000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,24292.509903,1894.780742,"ns/op",20000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,36308.364104,3435.516041,"ns/op",30000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,50825.693028,5451.037290,"ns/op",40000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,62014.397924,2153.521684,"ns/op",50000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,87978.240959,10380.174426,"ns/op",70000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,100398.817494,2953.359654,"ns/op",80000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,112010.273134,659.300407,"ns/op",90000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,123737.071468,557.926367,"ns/op",100000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,5149.266726,1211.817035,"ns/op",10000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,9839.069763,1235.623407,"ns/op",20000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,14427.596307,58.847388,"ns/op",30000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,20483.401441,171.345298,"ns/op",40000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,26318.864224,8671.198090,"ns/op",50000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,35956.730259,458.213688,"ns/op",70000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,46326.001508,2559.838770,"ns/op",80000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,46874.547364,4236.257199,"ns/op",90000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,51401.318793,1463.228957,"ns/op",100000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,13342.488037,2194.574454,"ns/op",10000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,26109.224466,2092.191334,"ns/op",20000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,39166.290499,4560.415642,"ns/op",30000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,52627.037076,511.089133,"ns/op",40000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,66799.498343,8297.659292,"ns/op",50000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,92511.684433,3748.387876,"ns/op",70000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,107001.205267,3407.501720,"ns/op",80000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,118164.413032,341.509352,"ns/op",90000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,132363.897239,914.671502,"ns/op",100000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24457996.214053,136973.831956,"ns/op",10000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24898052.412317,678967.385013,"ns/op",20000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24776300.195122,301422.939139,"ns/op",30000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24843474.489756,807281.523078,"ns/op",40000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24863841.243902,236249.770112,"ns/op",50000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24975534.138171,255506.393322,"ns/op",70000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24710673.785366,157297.153593,"ns/op",80000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,25171091.665000,374273.046206,"ns/op",90000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24863364.582439,385760.471541,"ns/op",100000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,3901.523751,658.601097,"ns/op",10000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,7821.205902,1181.322036,"ns/op",20000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,11420.591995,200.478516,"ns/op",30000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,16679.615134,348.154050,"ns/op",40000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,20934.478735,6518.615969,"ns/op",50000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,28335.261916,304.747279,"ns/op",70000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,34707.780223,11061.441586,"ns/op",80000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,37147.454985,342.450014,"ns/op",90000
"customlist.CustomListPerformanceTest.customIsEmpty","avgt",1,5,41555.905997,469.285822,"ns/op",100000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,7888.319542,2193.597812,"ns/op",10000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,14079.587088,958.623015,"ns/op",20000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,20823.765674,201.689485,"ns/op",30000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,28816.560929,201.592966,"ns/op",40000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,37717.911736,9201.704738,"ns/op",50000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,50966.866686,1549.261015,"ns/op",70000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,59797.815330,399.576093,"ns/op",80000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,65538.316022,1854.469263,"ns/op",90000
"customlist.CustomListPerformanceTest.customIteratorNext","avgt",1,5,72711.814751,556.870366,"ns/op",100000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,24560266.796167,332890.708724,"ns/op",10000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,70588533.826667,1088239.600267,"ns/op",20000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,115899990.733333,1010862.360148,"ns/op",30000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,162107770.228571,1546005.750592,"ns/op",40000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,208281611.720000,2270409.349102,"ns/op",50000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,317772301.950000,47721802.824244,"ns/op",70000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,365817994.566667,50717177.809297,"ns/op",80000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,403527377.733333,106112613.871619,"ns/op",90000
"customlist.CustomListPerformanceTest.customLastIndexOf","avgt",1,5,449861561.066667,109800881.179595,"ns/op",100000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,34622.373507,824.922157,"ns/op",10000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,64396.947019,813.773146,"ns/op",20000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,95562.117165,1943.159616,"ns/op",30000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,127513.594180,5599.015206,"ns/op",40000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,165261.591688,1201.386713,"ns/op",50000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,217735.448397,2770.251343,"ns/op",70000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,255984.087173,3216.630807,"ns/op",80000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,283261.167547,4184.317612,"ns/op",90000
"customlist.CustomListPerformanceTest.customListIteratorAdd","avgt",1,5,311929.060798,4998.599967,"ns/op",100000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,3906452.469335,8042.276403,"ns/op",10000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,15545512.897163,165704.091626,"ns/op",20000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,35043348.572414,123482.918892,"ns/op",30000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,64942860.387500,529320.807420,"ns/op",40000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,106167605.780000,1012634.410938,"ns/op",50000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,215787385.000000,1420177.374075,"ns/op",70000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,285463004.250000,5469289.252469,"ns/op",80000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,361656780.533333,1670756.332105,"ns/op",90000
"customlist.CustomListPerformanceTest.customListIteratorRemove","avgt",1,5,449543236.066667,9837458.551854,"ns/op",100000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,19056.208107,940.717387,"ns/op",10000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,37686.305084,2315.290703,"ns/op",20000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,56061.171868,405.258134,"ns/op",30000
"customlist.CustomListPerformanceTest.customListIteratorSet","avgt",1,5,76381.175029,3908.530827,"ns/op",40000
