"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,63358.514602,8993.828109,"ns/op",50000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,88119.886335,9039.807887,"ns/op",70000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,102513.634172,928.923544,"ns/op",80000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,113064.311726,1726.689972,"ns/op",90000
"customlist.CustomListPerformanceTest.customEquals","avgt",1,5,124077.253298,513.266261,"ns/op",100000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,5442.411048,211.954983,"ns/op",10000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,9948.442931,1311.653558,"ns/op",20000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,14824.930793,964.999666,"ns/op",30000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,21435.168971,1946.199145,"ns/op",40000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,26814.095444,9567.057908,"ns/op",50000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,36413.423473,596.969813,"ns/op",70000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,44733.313638,784.959206,"ns/op",80000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,47299.696246,2303.221141,"ns/op",90000
"customlist.CustomListPerformanceTest.customGet","avgt",1,5,52114.065300,1169.909997,"ns/op",100000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,13091.433907,70.098643,"ns/op",10000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,25941.123802,1661.350521,"ns/op",20000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,39028.219896,334.137475,"ns/op",30000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,53185.844238,162.653461,"ns/op",40000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,67907.121151,10563.704278,"ns/op",50000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,92902.406108,840.229248,"ns/op",70000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,108534.671244,883.781410,"ns/op",80000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,120919.218834,1493.957753,"ns/op",90000
"customlist.CustomListPerformanceTest.customHashCode","avgt",1,5,133003.570043,1104.549088,"ns/op",100000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24074370.080952,218224.609594,"ns/op",10000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24487076.096516,713321.291587,"ns/op",20000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,23917337.714286,369679.187999,"ns/op",30000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24223986.076190,149709.035317,"ns/op",40000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24262694.438095,224078.493133,"ns/op",50000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24175852.537979,411841.739902,"ns/op",70000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24379037.168571,1911332.823541,"ns/op",80000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24247079.915331,383006.097825,"ns/op",90000
"customlist.CustomListPerformanceTest.customIndexOf","avgt",1,5,24312030.829268,315034.549401,"ns/op",100000
